plant_id,type,n,c2,c1,c0
BABCOCK SOLAR ENERGY CENTER-MWH,MWH,1,0,none,0
RE ROSEROCK-SUN,SUN,1,0,8.903991834103914,0
AEP MILTON NAS-MWH,MWH,1,0,0.0,0
OUCHCHY PV1-SUN,SUN,1,0,8.903096154257478,0
TURKEY CREEK PV1-SUN,SUN,1,0,8.904073738855553,0
VAUGHN CREEK PV1-SUN,SUN,1,0,8.903959696523536,0
CLARKSTOWN LANDFILL SOLAR FACILITY-SUN,SUN,1,0,8.907720776809018,0
DAYTONA INTERNATIONAL SPEEDWAY SOLAR-SUN,SUN,1,0,8.903748330687092,0
FIU SOLAR-SUN,SUN,1,0,8.903885426481247,0
MORELOS DEL SOL-SUN,SUN,1,0,8.90392895195273,0
HOOPER SOLAR-SUN,SUN,1,0,8.904011687064207,0
MURPHY FLAT SOLAR-SUN,SUN,1,0,8.903980451499262,0
ORCHARD RANCH SOLAR-SUN,SUN,1,0,8.90395145840655,0
AMERICAN FALLS SOLAR-SUN,SUN,1,0,8.904132169752756,0
AMERICAN FALLS SOLAR II-SUN,SUN,1,0,8.90398816066272,0
"GRANT WIND, LLC-WND",WND,1,0,8.90400039125455,0
MANATEE SOLAR ENERGY CENTER-SUN,SUN,1,0,8.904010037543102,0
FINDLAY WIND FARM-WND,WND,1,0,8.904254994588918,0
MESA 1-MWH,MWH,1,0,0.0,0
DOMINO FARMS SOLAR-SUN,SUN,1,0,8.90256218440247,0
FORD WORLD HEADQUARTERS-SUN,SUN,1,0,8.901667367978117,0
GREENWOOD SOLAR FARM-SUN,SUN,1,0,8.904368845120858,0
OXFORD-SUN,SUN,1,0,8.904549831217091,0
SR JENKINS FT LUPTON-SUN,SUN,1,0,8.90408826790608,0
EIGHT FLAGS ENERGY-NG,NG,1,0,9.883752227834687,0
LITTLE ROCK PHAM SOLAR-SUN,SUN,1,0,8.903445098917318,0
ADERA SOLAR-SUN,SUN,1,0,8.903954709376572,0
CES VMT SOLAR-SUN,SUN,1,0,8.900487969489747,0
PECAN SOLAR-SUN,SUN,1,0,8.904005372700784,0
SUNE ROCHESTER-SUN,SUN,1,0,8.90552040325872,0
"CA FLATS SOLAR 130, LLC-SUN",SUN,1,0,8.903994597928314,0
TEQUESQUITE LANDFILL SOLAR PV PROJECT-SUN,SUN,1,0,8.903680990299,0
CCBC-CATONSVILLE-SUN,SUN,1,0,8.904183944929136,0
OWENS CORNING HEADQUARTERS-SUN,SUN,1,0,8.907125660554494,0
FRONTIER SOLAR LLC-SUN,SUN,1,0,8.904095465274954,0
UI RCP NEW HAVEN FUEL CELL-NG,NG,1,0,9.864560820171793,0
"CUYAMA SOLAR, LLC-SUN",SUN,1,0,8.904008817754958,0
BUCKTHORN SOLAR 1-SUN,SUN,1,0,none,0
SHOREHAM SOLAR COMMONS-SUN,SUN,1,0,8.903992248921218,0
PORTAGE SOLAR-SUN,SUN,1,0,8.901243573627882,0
MIDDLEBURY SOLAR-SUN,SUN,1,0,8.903986753005773,0
"TWE CHOCOWINITY SOLAR, LLC-SUN",SUN,1,0,8.904205588816698,0
GOLDEN HILLS WIND-WND,WND,1,0,8.90401221142379,0
INNOVATIVE SOLAR 10-SUN,SUN,1,0,8.90495452356815,0
"INNOVATIVE SOLAR 18, LLC-SUN",SUN,1,0,8.903099389598315,0
"INNOVATIVE SOLAR 26, LLC-SUN",SUN,1,0,8.903388387081593,0
"INNOVATIVE SOLAR 63, LLC-SUN",SUN,1,0,8.903979381474953,0
UI RCP BRIDGEPORT SEASIDE-NG,NG,1,0,9.758850559834315,0
UI RCP BRIDGEPORT SEASIDE-SUN,SUN,1,0,8.906415552873325,0
INNOVATIVE SOLAR 16-SUN,SUN,1,0,8.905632048486709,0
"SYNCARPHA PALMER, LLC-SUN",SUN,1,0,8.903897759654274,0
"STEEL BRIDGE SOLAR, LLC-SUN",SUN,1,0,8.903051305681824,0
"RIVER BEND SOLAR, LLC-SUN",SUN,1,0,8.90397976738489,0
LOS VIENTOS V WIND POWER-WND,WND,1,0,8.904008649637955,0
LINDBERG FIELD SOLAR-SUN,SUN,1,0,8.904137758281657,0
CITRUS SOLAR ENERGY CENTER-SUN,SUN,1,0,none,0
CITRUS SOLAR ENERGY CENTER-MWH,MWH,1,0,none,0
AVALON SOLAR II-SUN,SUN,1,0,8.903967186818942,0
"LIVE OAK SOLAR, LLC-SUN",SUN,1,0,8.903981133471262,0
"WHITE PINE SOLAR, LLC-SUN",SUN,1,0,8.903997635451349,0
"FEDERAL ROAD SOLAR 1, LLC CSG-SUN",SUN,1,0,8.90324355953995,0
BWC SWAN POND RIVER CSG-SUN,SUN,1,0,8.904095924474825,0
GRAND VIEW SOLAR TWO-SUN,SUN,1,0,8.904003807906717,0
"CEDAR BLUFF WIND, LLC-WND",WND,1,0,8.903996445028397,0
PERRY SOLAR FACILITY-SUN,SUN,1,0,8.905539204869168,0
NEISLER STREET SOLAR-SUN,SUN,1,0,8.904074795121714,0
LEOMINSTER-SUN,SUN,1,0,8.902815447616721,0
NORTH ADAMS LANDFILL-SUN,SUN,1,0,8.904525070581668,0
FISHER ROAD SOLAR-SUN,SUN,1,0,8.904570058572952,0
PALMER LANDFILL-SUN,SUN,1,0,8.904540655937389,0
CED AVENAL-SUN,SUN,1,0,8.904128476101715,0
CED DUCOR 1-SUN,SUN,1,0,8.90411931306481,0
CED DUCOR 2-SUN,SUN,1,0,8.903994337317915,0
CED DUCOR 3-SUN,SUN,1,0,8.904059204859513,0
CED DUCOR 4-SUN,SUN,1,0,8.903998315259152,0
"WHITE OAK SOLAR, LLC-SUN",SUN,1,0,8.903996626314486,0
FRESNO SOLAR-SUN,SUN,1,0,8.90393629926567,0
PCA-VALDOSTA MILL-WDS,WDS,1,0,7.182101522602462,0
PCA-VALDOSTA MILL-BLQ,BLQ,1,0,7.182292513373564,0
AVS LANCASTER 1-SUN,SUN,1,0,8.904102271227664,0
US-TOPCO (SOCCER CENTER)-SUN,SUN,1,0,8.903837973701302,0
SOUTH PLAINS II-WND,WND,1,0,8.904007473002814,0
SUNFLOWER WIND PROJECT-WND,WND,1,0,8.904001771940578,0
ELKTON SOLAR-SUN,SUN,1,0,8.901142041411852,0
"KINGBIRD B SOLAR, LLC-SUN",SUN,1,0,8.903966796794142,0
"BLYTHE SOLAR II, LLC-SUN",SUN,1,0,8.903999655889605,0
"BLYTHE SOLAR 110, LLC-SUN",SUN,1,0,8.904018030946105,0
TOWN OF CHESTERTOWN- CHESTERTOWN WWTP-SUN,SUN,1,0,8.905631274700692,0
ONONDAGA COUNTY - METRO WATER BOARD-SUN,SUN,1,0,8.90394131671956,0
ONONDAGA COUNTY - OAK ORCHARD WWTP-SUN,SUN,1,0,8.904449992324821,0
"HEWLETT-PACKARD (HP) - ANDOVER, MA-SUN",SUN,1,0,8.902048121662862,0
"SHELBY RANDOLPH ROAD SOLAR 1, LLC-SUN",SUN,1,0,8.903130991458028,0
LORIN INDUSTRIES-NG,NG,1,0,5.61701017302631,0
"JAVELINA WIND ENERGY, LLC-WND",WND,1,0,8.904002200825685,0
"LAFAYETTE SOLAR I, LLC-SUN",SUN,1,0,8.902583179871542,0
"ROCKINGHAM SOLAR, LLC-SUN",SUN,1,0,8.904294027121837,0
"YORK ROAD SOLAR I, LLC-SUN",SUN,1,0,8.903245658807869,0
"SID SOLAR I, LLC-SUN",SUN,1,0,8.902886175608055,0
UDR GLASTONBURY FUEL CELL-NG,NG,1,0,7.864341274145896,0
TOWN OF NEEDHAM VNEM CSG-SUN,SUN,1,0,8.904309325942343,0
WILLIAMSBURG SOLAR LLC VNEM CSG-SUN,SUN,1,0,8.904191659587003,0
OREGON CONVENTION CENTER-SUN,SUN,1,0,8.902775291753386,0
JACKSON BOARD OF EDUCATION-LIBERTY HS-SUN,SUN,1,0,8.903683244686368,0
ONEIDA COUNTY- DPW-SUN,SUN,1,0,8.903784037124762,0
TOWN OF HALFMOON-SUN,SUN,1,0,8.90763624086301,0
"BJ'S WHOLESALE CLUB, INC- UXBRIDGE-SUN",SUN,1,0,8.90643958877921,0
WESTERN MICHIGAN SOLAR GARDENS-SUN,SUN,1,0,8.90408710659949,0
GRAND VALLEY SOLAR GARDENS-SUN,SUN,1,0,8.90397033989766,0
GRANBY HYDRO-WAT,WAT,1,0,8.904325689901704,0
UCI FUEL CELL-NG,NG,1,0,6.733819874815569,0
"HCE JOHNSTON I, LLC-SUN",SUN,1,0,8.903389700701723,0
COLORADO BEND II-NG,NG,1,0,6.859499160253554,0
CASTLE GAP SOLAR-SUN,SUN,1,0,none,0
GOLDFINCH-SUN,SUN,1,0,8.905728577375717,0
HARPSTER WIND-WND,WND,1,0,8.903145411617627,0
"EASTERN SHORE SOLAR, LLC-SUN",SUN,1,0,8.904064147089407,0
ZEPHYR WIND-WND,WND,1,0,8.903547393712426,0
"RED TOAD 1425 A POWATAN ROAD, LLC-SUN",SUN,1,0,8.904542922932137,0
BIG SAND DRAW PLANT-NG,NG,1,0,10.45247170528041,0
DURHAM SOLAR-SUN,SUN,1,0,8.9043596114263,0
NEW CREEK WIND-WND,WND,1,0,8.903988050139285,0
"MORGAN FARM, LLC-SUN",SUN,1,0,8.905125081201474,0
"NASHVILLE FARMS, LLC-SUN",SUN,1,0,8.904599038459072,0
"CEDAR SOLAR, LLC-SUN",SUN,1,0,8.904247363143035,0
"ELM SOLAR, LLC-SUN",SUN,1,0,8.904385730618284,0
GLASGOW LFGTE-LFG,LFG,1,0,12.418956094801716,0
LEMOORE 1-SUN,SUN,1,0,8.901338476199937,0
PEAK VIEW WIND FARM-WND,WND,1,0,8.903990980599895,0
"BALTIMORE CHURCH SOLAR, LLC-SUN",SUN,1,0,8.904438164071507,0
"BROADVIEW ENERGY JN, LLC-WND",WND,1,0,8.903980865765652,0
"COHEN FARM SOLAR, LLC-SUN",SUN,1,0,8.903588395348137,0
"FLOYD SOLAR, LLC-SUN",SUN,1,0,8.9042068914837,0
"INNOVATIVE SOLAR 43, LLC-SUN",SUN,1,0,8.904014072810947,0
CORNELL GENEVA SOLAR FARM-SUN,SUN,1,0,8.904318647247113,0
BUILDING F-SUN,SUN,1,0,8.90524900827077,0
"BROADVIEW ENERGY KW, LLC-WND",WND,1,0,8.904019883984809,0
BUILDING G-SUN,SUN,1,0,8.906401346838317,0
BUIDLING L-SUN,SUN,1,0,8.903582305775158,0
SHELTER SOLAR-SUN,SUN,1,0,8.904953812569891,0
HEEDEH SOLAR-SUN,SUN,1,0,8.904191963158278,0
DAYSTAR SOLAR-SUN,SUN,1,0,8.90354534511143,0
KATHLEEN SOLAR-SUN,SUN,1,0,8.904195302737875,0
DULLES-SUN,SUN,1,0,8.90316394708318,0
FREEWAY SPRINGS-SUN,SUN,1,0,8.903930262225916,0
ADS RENEWABLE ENERGY-WOLF CREEK LLC-LFG,LFG,1,0,10.779737890564437,0
SOLVERDE 1-SUN,SUN,1,0,8.90401398218435,0
ANTELOPE DSR 1-SUN,SUN,1,0,8.904008543955513,0
ANTELOPE DSR 2-SUN,SUN,1,0,8.904306745488208,0
CONETOE SOLAR-SUN,SUN,1,0,8.90381652351559,0
SUGAR RUN SOLAR-SUN,SUN,1,0,8.904244139286858,0
HMW MINSTER PV I-SUN,SUN,1,0,8.904602844046739,0
"TWE NEW BERN SOLAR PROJECT, LLC-SUN",SUN,1,0,8.904115880692288,0
WHITETHORN SOLAR LLC-SUN,SUN,1,0,8.904053723665948,0
SOUTH VALLEY SOLAR ENERGY CENTER-SUN,SUN,1,0,8.903906257930172,0
SANTA FE SOLAR ENERGY CENTER-SUN,SUN,1,0,8.904109002084395,0
SANTOLINA SOLAR ENERGY CENTER-SUN,SUN,1,0,8.904039434910644,0
RIO COMMUNITIES SOLAR ENERGY CENTER-SUN,SUN,1,0,8.904070463091259,0
"COUNTY HOME SOLAR CENTER, LLC-SUN",SUN,1,0,8.903268184944052,0
"LAURINBURG SOLAR, LLC (HEELSTONE)-SUN",SUN,1,0,8.904611726364141,0
CES CHERRY HILL SOLAR-SUN,SUN,1,0,8.904631135778914,0
HEMLOCK SOLAR-SUN,SUN,1,0,8.903427318423525,0
"LONG FARM 46 SOLAR, LLC-SUN",SUN,1,0,8.90332460704152,0
HXNAIR SOLAR ONE-SUN,SUN,1,0,8.90338311544854,0
COTTON PLAINS WIND FARM-WND,WND,1,0,8.904073286854533,0
NA 1(HAGERSTOWN)-MWH,MWH,1,0,0.0,0
ROCKSPRINGS-WND,WND,1,0,8.904009697043236,0
FRONTIER WINDPOWER-WND,WND,1,0,8.904001950905904,0
STRATA ROOF 1-SUN,SUN,1,0,8.906101329933488,0
ZERO WASTE ENERGY DEVELOPMENT CO LLC-OBG,OBG,1,0,7.429892824653614,0
BRISTOL PLANT-LFG,LFG,1,0,12.99062335262467,0
EQUINIX SAN JOSE-NG,NG,1,0,8.356946264864776,0
INTEL SANTA CLARA-NG,NG,1,0,8.203109220493692,0
CMEEC - BOZRAH-SUN,SUN,1,0,8.904834416623961,0
"RANCHO SECO SOLAR, LLC-SUN",SUN,1,0,8.90405400890571,0
BJ'S WHOLESALE CLUB INC DIST CENTER-SUN,SUN,1,0,8.905592971586428,0
CONN MUN ELECTRIC ENERGY COOP-SUN,SUN,1,0,8.90266748219213,0
ORANGE COUNTY SOLAR FARM (NY)-SUN,SUN,1,0,8.906556875514548,0
GENENTECH-OCEANSIDE-MWH,MWH,1,0,none,0
GENENTECH-OCEANSIDE-SUN,SUN,1,0,none,0
ONONDAGA COUNTY- JAMESVILLE-SUN,SUN,1,0,8.901454577009028,0
RE GARLAND-SUN,SUN,1,0,8.903997394121324,0
MIDWAY SOLAR FARM II-SUN,SUN,1,0,8.903957873753038,0
"MCDONALD SOLAR FARM, LLC-SUN",SUN,1,0,8.9039364947789,0
"PASTIME FARM, LLC-SUN",SUN,1,0,8.904135591769576,0
"YANCEYVILLE FARM 3, LLC-SUN",SUN,1,0,8.903452643901565,0
UNION RENEWABLE ENERGY FACILITY-LFG,LFG,1,0,9.723770509657841,0
"ALGONQUIN SKIC 10 SOLAR, LLC-SUN",SUN,1,0,8.903744726401333,0
AMBLER-DFO,DFO,1,0,10.84985738003682,0
MARSHALL-DFO,DFO,1,0,11.136835878201627,0
NEW STUYAHOK-DFO,DFO,1,0,9.702180744863794,0
VALLEY VIEW SOLAR-SUN,SUN,1,0,8.90389639170513,0
SKYLARK-SUN,SUN,1,0,8.90375069515255,0
SILICON VALLEY CLEAN WATER-OBG,OBG,1,0,5.790235596317574,0
SWAMPY ACRES-DFO,DFO,1,0,none,0
IMPA HUNTINGBURG SOLAR PARK-SUN,SUN,1,0,8.904927286218376,0
IMPA WASHINGTON SOLAR PARK-SUN,SUN,1,0,8.90357249348971,0
IMPA ANDERSON SOLAR PARK-SUN,SUN,1,0,8.903550382868767,0
OWATONNA ENERGY STATION-NG,NG,1,0,8.9100437409403,0
WEYMOUTH SOLAR PLANT-SUN,SUN,1,0,8.902496370701721,0
BLUESTEM-WND,WND,1,0,8.903994244489272,0
STAINBACK SOLAR FARM-SUN,SUN,1,0,8.903739026279558,0
ALTA LUNA-SUN,SUN,1,0,8.904034062817292,0
"PIONEER WIND PARK, LLC-WND",WND,1,0,8.903951224466704,0
BREVIG MISSION-DFO,DFO,1,0,9.993465268111068,0
PLAYA SOLAR 2-SUN,SUN,1,0,8.904004230975303,0
PRAIRIE BREEZE II-WND,WND,1,0,8.904046741444509,0
DURHAM AWTF-OBG,OBG,1,0,10.673839271942002,0
BACLIFF-NG,NG,1,0,13.19613220493726,0
JUNCTION ROAD-SUN,SUN,1,0,8.903684801652473,0
CEDAR BRANCH-SUN,SUN,1,0,8.904372630246435,0
SHARON STATION-SUN,SUN,1,0,8.903813936913533,0
BLUE CLOUD WIND ENERGY LLC-WND,WND,1,0,8.904017738589785,0
"CED WESTFIELD SOLAR, LLC-SUN",SUN,1,0,8.903392579492177,0
WESTSIDE SOLAR POWER PV1-SUN,SUN,1,0,8.904017909404384,0
WEST GROTON CHP-NG,NG,1,0,5.126723774110455,0
CASTOR SOLAR-SUN,SUN,1,0,8.902116207888428,0
SOUTHBRIDGE SOLAR-SUN,SUN,1,0,8.903869293179316,0
ANTELOPE BIG SKY RANCH-SUN,SUN,1,0,8.903934088253376,0
SUMMER SOLAR LLC-SUN,SUN,1,0,8.904043692393417,0
CENTRAL ANTELOPE DRY RANCH B LLC-SUN,SUN,1,0,8.903862240863353,0
SR MAVERICKS-SUN,SUN,1,0,8.903585674425594,0
RED HORSE III-SUN,SUN,1,0,8.904005799183729,0
AJAX SOLAR-SUN,SUN,1,0,8.904129042356272,0
ST. MATTHEWS SOLAR-SUN,SUN,1,0,8.903916343646213,0
CLINTON BATTERY-MWH,MWH,1,0,0.0,0
HMV MINSTER ENERGY STORAGE SYSTEM-MWH,MWH,1,0,0.0,0
MONTANA SOLAR FACILITY-SUN,SUN,1,0,8.9041633967297,0
HOLLOMAN SOLAR FACILITY-SUN,SUN,1,0,8.904098811610494,0
KEYS ENERGY CENTER-NG,NG,1,0,7.169233677062885,0
SUMRALL II SOLAR FARM-SUN,SUN,1,0,8.904005480995856,0
"SAN ISABEL SOLAR, LLC-SUN",SUN,1,0,8.903838119822582,0
SUMRALL I SOLAR FARM-SUN,SUN,1,0,8.903965351372177,0
"MESQUITE SOLAR 2, LLC-SUN",SUN,1,0,8.904011878851357,0
"MESQUITE SOLAR 3, LLC-SUN",SUN,1,0,8.9040018712344,0
"PORTAL RIDGE SOLAR B, LLC-SUN",SUN,1,0,8.904022470051835,0
"PORTAL RIDGE SOLAR C, LLC-SUN",SUN,1,0,8.904022329270097,0
"HOWELL MIDLAND FARM, LLC-SUN",SUN,1,0,8.904266988567349,0
"AUGUSTUS FARM, LLC-SUN",SUN,1,0,8.904105039336821,0
PRAIRIE BREEZE III-WND,WND,1,0,8.903931361244254,0
MIDWAY SOLAR FARM III-SUN,SUN,1,0,8.90394434613905,0
SCOTT SOLAR FARM-SUN,SUN,1,0,8.903977598402701,0
WOODLAND SOLAR FARM-SUN,SUN,1,0,8.903748659698564,0
WHITEHOUSE SOLAR FARM-SUN,SUN,1,0,8.904071200462939,0
JEFFCO COMMUNITY SOLAR GARDENS LLC-SUN,SUN,1,0,8.904321272177501,0
WINDPARK UNLIMITED 2-WND,WND,1,0,8.903869517666356,0
O'BRIEN WIND-WND,WND,1,0,8.903994057410088,0
EAST AMWELL-SUN,SUN,1,0,8.904527568188367,0
SCHOFIELD GENERATING STATION-OBL,OBL,1,0,8.208953209118947,0
"RINGER HILL WIND FARM, LLC-WND",WND,1,0,8.904021983410022,0
"GROVE SOLAR CENTER, LLC-SUN",SUN,1,0,8.904244562482905,0
"HYLINE SOLAR CENTER, LLC-SUN",SUN,1,0,8.903820633116396,0
"OPEN RANGE SOLAR CENTER, LLC-SUN",SUN,1,0,8.903912459680706,0
"RAILROAD SOLAR CENTER, LLC-SUN",SUN,1,0,8.904065126979864,0
"THUNDEREGG SOLAR CENTER, LLC-SUN",SUN,1,0,8.903722130636542,0
"VALE AIR SOLAR CENTER, LLC-SUN",SUN,1,0,8.903947579633622,0
MIDWAY SOLAR FARM 1-SUN,SUN,1,0,8.903987339542228,0
PROVIDENCE SOLAR-SUN,SUN,1,0,8.903956710781333,0
ELECTRA WIND FARM-WND,WND,1,0,8.904007945370207,0
HORSE CREEK WIND FARM-WND,WND,1,0,8.90399357122271,0
ALBANY GREEN ENERGY-WDS,WDS,1,0,11.43491234592429,0
WAL-MART TRUTH OR CONSEQUENCES PV-SUN,SUN,1,0,8.902953118192517,0
IDA GROVE WIND-WND,WND,1,0,8.903998127080119,0
SUDBURY SOLAR-SUN,SUN,1,0,8.903511019735857,0
DEMILLE SOLAR FARM-SUN,SUN,1,0,8.903912906294854,0
TURRILL SOLAR FARM-SUN,SUN,1,0,8.903774513315792,0
O'SHEA SOLAR FARM-SUN,SUN,1,0,8.905555044918527,0
"HILL AFB LFG FACILITY, BLDG #737-LFG",LFG,1,0,9.554041892226769,0
"NRG SOLAR LAS VEGAS MB 2, LLC-SUN",SUN,1,0,none,0
BISON SOLAR LLC-SUN,SUN,1,0,8.903981958175223,0
"BOULDER SOLAR POWER, LLC-SUN",SUN,1,0,8.903990358274973,0
CECIL COUNTY CCVT HS-SUN,SUN,1,0,8.902576677000987,0
BRADY II WIND ENERGY CENTER-WND,WND,1,0,8.904012128860048,0
BRADY WIND ENERGY CENTER-WND,WND,1,0,8.903993961681383,0
LACKAWANNA ENERGY CENTER-NG,NG,1,0,6.298741860159127,0
GASTONIA SOLAR CENTER-SUN,SUN,1,0,8.904665558667313,0
WORTHAM SOLAR FARM-SUN,SUN,1,0,8.903697145154172,0
"WHITE FARM SOLAR, LLC-SUN",SUN,1,0,8.90402950729468,0
VULCRAFT SOLAR-SUN,SUN,1,0,8.904920833286313,0
OLD SETTLER WIND-WND,WND,1,0,8.904000748055372,0
"SNOW CAMP SOLAR, LLC-SUN",SUN,1,0,8.903762245725938,0
PANDA HUMMEL STATION LLC-NG,NG,1,0,6.566506431165858,0
BATTLEBORO FARM-SUN,SUN,1,0,8.904723903458406,0
"FLINT HILL SOLAR, LLC-SUN",SUN,1,0,8.904826075244225,0
LEGOLAND SOLAR-SUN,SUN,1,0,8.902527967703978,0
LAMESA SOLAR-SUN,SUN,1,0,8.90398621012474,0
ILR LANDFILL-SUN,SUN,1,0,8.90393816086489,0
"CLEAN ENERGY FUTURE-LORDSTOWN, LLC-NG",NG,1,0,6.288268387819276,0
NHA AT MANSFIELD NJ-SUN,SUN,1,0,8.903415122379188,0
"SHOE CREEK SOLAR, LLC-SUN",SUN,1,0,8.904025332987304,0
SULPHUR SPRINGS-SUN,SUN,1,0,8.903918431051713,0
MONROE SOLAR FACILITY-SUN,SUN,1,0,8.904036013877917,0
HERTFORD SOLAR FARM-SUN,SUN,1,0,8.904118570245771,0
SANTA RITA JAIL FUEL CELL-NG,NG,1,0,9.10810992022524,0
RE GARLAND A-SUN,SUN,1,0,8.904009690669948,0
MORGANTOWN-LFG,LFG,1,0,9.448530385728645,0
RE BARREN RIDGE 1-SUN,SUN,1,0,8.90401877776066,0
BEECH RIDGE ENERGY STORAGE-MWH,MWH,1,0,0.0,0
SJA SOLAR LLC-SOLTERRA MONASTERY CSG-SUN,SUN,1,0,8.903942678687718,0
PFIZER GROTON FUEL CELL-NG,NG,1,0,9.208280838085138,0
MC1 SOLAR-SUN,SUN,1,0,8.903891134016302,0
"ST. PAULS SOLAR 1, LLC-SUN",SUN,1,0,8.904081954586495,0
"KENNEDY SOLAR, LLC-SUN",SUN,1,0,8.903508461877513,0
INNOVATIVE SOLAR 65-SUN,SUN,1,0,8.904124569215375,0
"LINCOLN SOLAR, LLC (NC)-SUN",SUN,1,0,8.904697631816795,0
"EXUM FARM SOLAR, LLC-SUN",SUN,1,0,8.904773109488072,0
"BIZZELL CHURCH SOLAR 1, LLC-SUN",SUN,1,0,8.903983753128921,0
"CB BLADEN SOLAR, LLC-SUN",SUN,1,0,8.904190740998542,0
"CURRIN SOLAR, LLC-SUN",SUN,1,0,8.903486098128434,0
PISGAH MOUNTAIN WIND-WND,WND,1,0,8.904108792179874,0
"CHAVES SOLAR, LLC-SUN",SUN,1,0,8.903984675404775,0
"ROSWELL SOLAR, LLC-SUN",SUN,1,0,8.904016854522483,0
"NASH 97 SOLAR, LLC-SUN",SUN,1,0,8.904841022459134,0
"SOUTH WINSTON FARM, LLC-SUN",SUN,1,0,8.904664191880348,0
"SULLIVAN SOLAR, LLC-SUN",SUN,1,0,8.904149351543076,0
"COVENTRY PHOTOVOLTAIC, LLC-SUN",SUN,1,0,8.901861746712726,0
MUNRO VALLEY SOLAR-SUN,SUN,1,0,8.90381070512362,0
BONNYBROOKE PV-SUN,SUN,1,0,8.903983911262678,0
BETHEL WIND FARM LLC-WND,WND,1,0,8.903991093929905,0
"HARDISON FARM SOLAR, LLC-SUN",SUN,1,0,8.903949425209717,0
"MAXTON SOLAR, LLC-SUN",SUN,1,0,8.904048596386334,0
MODLIN SOLAR FARM-SUN,SUN,1,0,8.90448269412374,0
CALLIGAN CREEK HYDROELECTRIC PROJECT-WAT,WAT,1,0,8.904434521523005,0
DON A CAMPBELL 2 GEOTHERMAL-GEO,GEO,1,0,8.903973716302934,0
VEYO HEAT RECOVERY PROJECT-WH,WH,1,0,8.903552589677743,0
MORGAN'S CORNER-SUN,SUN,1,0,8.903832690032674,0
FAIRHAVEN C-SUN,SUN,1,0,none,0
WEST BRIDGEWATER AB CSG-SUN,SUN,1,0,8.90125253013412,0
SKIDMORE COLLEGE-SUN,SUN,1,0,8.905481090957275,0
RCWD PV PROJECT-SUN,SUN,1,0,8.904260413834447,0
COSERV COMMUNITY SOLAR STATION-SUN,SUN,1,0,8.903851588144809,0
CA DEPT OF PUBLIC HEALTH AT RICHMOND-SUN,SUN,1,0,8.903556263165877,0
TOMPKINS CORTLAND COMMUNITY COLLEGE-SUN,SUN,1,0,8.90619950595327,0
THREE PEAKS POWER-SUN,SUN,1,0,8.904019482180805,0
CRANE SOLAR FACILITY-SUN,SUN,1,0,8.904046720949706,0
EAST PECOS SOLAR-SUN,SUN,1,0,8.904019940898669,0
BERNARDS SOLAR-SUN,SUN,1,0,8.903534538878427,0
WHITAKERS FARM (FISHER RD)-SUN,SUN,1,0,8.905569972980055,0
CARVER MA 1 COMMUNITY SOLAR-SUN,SUN,1,0,8.90519440050775,0
WAREHAM MA 1 COMMUNITY SOLAR-SUN,SUN,1,0,8.90343782405889,0
GLACIER BATTERY STORAGE-MWH,MWH,1,0,0.0,0
ID SOLAR-SUN,SUN,1,0,8.903980687312643,0
E&B RESOURCES-SUN,SUN,1,0,8.905584815303948,0
PRESBYTERIAN SENIOR LIVING SERVICE-SUN,SUN,1,0,8.90128463514378,0
VALDOSTA-SUN,SUN,1,0,8.90223589946679,0
PAVANT SOLAR II LLC-SUN,SUN,1,0,8.903972964586654,0
CORCORAN-SUN,SUN,1,0,8.904744848948525,0
BROOKSIDE-SUN,SUN,1,0,8.9017518469886,0
CALVERTON-SUN,SUN,1,0,8.90532239682878,0
"CUMMINS, INC-SUN",SUN,1,0,8.901156176052565,0
HOUGHTON-SUN,SUN,1,0,8.905171549680581,0
ONEIDA - SOUTH-SUN,SUN,1,0,8.90619950595327,0
ONEIDA - WEST-SUN,SUN,1,0,8.906399898065763,0
ATHENS ENERGY-WDS,WDS,1,0,16.905052179725658,0
HARDWICK-ATHOL & EAGLE HILL-SUN,SUN,1,0,8.904191659587003,0
PORT COMFORT POWER LLC-NG,NG,1,0,10.64180386841104,0
CHAMON POWER LLC-NG,NG,1,0,10.488951737176945,0
THE CLOROX COMPANY-SUN,SUN,1,0,8.90239825964256,0
ONONDAGA COUNTY- CLEARWATER-SUN,SUN,1,0,8.902424727001131,0
GREENE COUNTY METER #1-SUN,SUN,1,0,8.901360411240718,0
TENASKA WESTMORELAND GENERATING STATION-NG,NG,1,0,6.5164466043968385,0
CHESAPEAKE COLLEGE-SUN,SUN,1,0,8.904281786368768,0
RED ROCK-SUN,SUN,1,0,8.90391598533107,0
FRIENDSWOOD ENERGY-NG,NG,1,0,12.69786270209947,0
SOLAR GLYNN-SUN,SUN,1,0,8.904136989441774,0
PAULDING WIND FARM III-WND,WND,1,0,8.904010238256868,0
CPS 1 COMMUNITY SOLAR-SUN,SUN,1,0,8.9023916878386,0
WESTPORT MA 1 COMMUNITY SOLAR-SUN,SUN,1,0,8.900919799055664,0
"BAYSHORE SOLAR B, LLC-SUN",SUN,1,0,8.904107108123354,0
"BAYSHORE SOLAR C, LLC-SUN",SUN,1,0,8.90401371667891,0
WESTPORT MA 2 COMMUNITY SOLAR-SUN,SUN,1,0,8.905922072963186,0
