plant_id,bus_id,Pg,status,Pmax,Pmin,ramp_30,type,region
SODA SPRINGS-WAT,205352,1,OP,11.6,0.0,0.0,WAT,Western
TOKETEE FALLS-WAT,205352,1,OP,45.0,0.0,0.0,WAT,Western
WALLOWA FALLS-WAT,205352,1,OP,1.1,0,0,WAT,Western
FARADAY-WAT,206324,1,OP,45.8,5.0,5.0,WAT,uncertain
NORTH FORK-WAT,206324,1,OP,58.0,4.0,4.0,WAT,Western
PELTON-WAT,205830,1,OP,110.0,10.0,10.0,WAT,Western
RIVER MILL-WAT,206324,1,OP,24.699999999999996,2.5,2.5,WAT,Western
ROUND BUTTE-WAT,205830,1,OP,353.0,1.0,1.0,WAT,Western
SULLIVAN-WAT,206478,1,OP,18.299999999999997,0.5,0.5,WAT,Western
CARMEN SMITH-WAT,206283,1,OP,103.8,2.0,2.0,WAT,Western
LEABURG-WAT,207185,1,OP,8.0,2.0,2.0,WAT,Western
WALTERVILLE-WAT,207185,1,OP,7.5,2.0,2.0,WAT,Western
BIG CLIFF-WAT,200987,1,OP,21.0,18.0,18.0,WAT,Western
BONNEVILLE-WAT,203179,1,OP,1100.3999999999999,13.1,13.1,WAT,Western
COUGAR-WAT,200987,1,OP,26.0,12.5,12.5,WAT,Western
DETROIT-WAT,200987,1,OP,100.0,50.0,50.0,WAT,Western
DEXTER-WAT,200987,1,OP,17.0,15.0,15.0,WAT,Western
GREEN PETER-WAT,200987,1,OP,80.0,40.0,40.0,WAT,Western
HILLS CREEK-WAT,200987,1,OP,30.0,15.0,15.0,WAT,Western
JOHN DAY-WAT,205756,1,OP,1012.0,52.0,52.0,WAT,Western
LOOKOUT POINT-WAT,200987,1,OP,120.0,40.0,40.0,WAT,Western
MCNARY-WAT,205728,1,OP,968.5,23.8,23.8,WAT,Western
BRUNOT ISLAND-DFO,146453,1,OP,15.0,15.0,15.0,DFO,Eastern
BRUNOT ISLAND-NG,146453,1,OP,244.0,32.0,32.0,NG,Eastern
HAMILTON (PA)-DFO,171514,1,OP,18.0,18.0,18.0,DFO,Eastern
HUNTERSTOWN-DFO,171514,1,OP,53.0,18.0,18.0,DFO,Eastern
MOUNTAIN-DFO,125613,1,OP,36.0,18.0,18.0,DFO,Eastern
ORRTANNA-DFO,171513,1,OP,18.0,18.0,18.0,DFO,Eastern
PORTLAND (PA)-DFO,171513,1,OP,164.0,0,0,DFO,Eastern
SHAWNEE (PA)-DFO,171513,1,OP,17.0,0,0,DFO,Eastern
TITUS-DFO,146542,1,OP,27.0,13.0,13.0,DFO,Eastern
YORK HAVEN-WAT,141151,1,OP,19.0,1.0,1.0,WAT,Eastern
CONEMAUGH-BIT,162048,1,OP,1700.0,325.0,325.0,BIT,Eastern
BLOSSBURG-NG,162048,1,OP,16.0,0,0,NG,Eastern
HOMER CITY GENERATING STATION-BIT,146706,1,OP,1892.8,300.0,300.0,BIT,Eastern
PINEY-WAT,138734,1,OP,33.2,3.0,3.0,WAT,Eastern
SEWARD (PA)-WC,162048,1,OP,521.0,200.0,200.0,WC,uncertain
SHAWVILLE-NG,162048,1,OP,565.0,0,0,NG,Eastern
WARREN-NG,146123,1,OP,46.0,5.0,5.0,NG,Eastern
KEYSTONE-BIT,146705,1,OP,1700.0,350.0,350.0,BIT,Eastern
KEYSTONE-DFO,146705,1,OP,11.2,2.8,2.8,DFO,Eastern
NEW CASTLE PLANT-NG,146705,1,OP,305.0,0,0,NG,Eastern
NEW CASTLE PLANT-DFO,146705,1,OP,2.5,0,0,DFO,Eastern
TALENENERGY MARTIN CREEK LLC ALLENTOWN-DFO,146705,1,OP,56.0,0,0,DFO,Eastern
BRUNNER ISLAND-RC,141151,1,OP,306.0,365.0,365.0,RC,Eastern
BRUNNER ISLAND-NG,141151,1,OP,1105.0,126.0,126.0,NG,Eastern
TALENENERGY MARTINS CREEK LLC FISHBACH-DFO,171909,1,OP,28.0,14.0,14.0,DFO,Eastern
TALENENERGY MARTINS CREEK LLC HARRISBURG-DFO,141195,1,OP,42.0,14.0,14.0,DFO,Eastern
TALENENERGY MARTINS CREEK LLC HARWOOD-DFO,141195,1,OP,27.0,0,0,DFO,Eastern
HOLTWOOD-WAT,170900,1,OP,248.99999999999994,4.0,4.0,WAT,Eastern
TALENENERGY MARTINS CREEK LLC JENKINS-DFO,170900,1,OP,28.0,0,0,DFO,Eastern
TALENENERGY MARTINS CREEK LLC LOCK HAVEN-DFO,146788,1,OP,14.0,14.0,14.0,DFO,Eastern
TALENENERGY MARTINS CREEK-NG,144385,1,OP,1795.9,18.0,18.0,NG,Eastern
TALENENERGY MONTOUR-RC,144385,1,OP,1515.0,0,0,RC,Eastern
WALLENPAUPACK-WAT,171903,1,OP,44.0,2.0,2.0,WAT,Eastern
TALENENERGY MARTINS CREEK LLC WEST SHORE-DFO,171548,1,OP,28.0,14.0,14.0,DFO,Eastern
TALENENERGY MARTINS CREEK LLC WILLIAMSPORT-DFO,162372,1,OP,27.0,13.5,13.5,DFO,Eastern
CHESTER GENERATING STATION-DFO,162375,1,OP,39.0,5.0,5.0,DFO,Eastern
DELAWARE GENERATING STATION-DFO,144043,1,OP,56.0,5.0,5.0,DFO,Eastern
EDDYSTONE GENERATING STATION-DFO,144027,1,OP,60.0,5.0,5.0,DFO,Eastern
EDDYSTONE GENERATING STATION-NG,144027,1,OP,760.0,50.0,50.0,NG,Eastern
FALLS-DFO,143958,1,OP,51.0,5.0,5.0,DFO,Eastern
MOSER GENERATING STATION-DFO,124985,1,OP,51.0,5.0,5.0,DFO,Eastern
MUDDY RUN-WAT,124985,1,OP,1070.0,0,0,WAT,Eastern
PEACH BOTTOM-NUC,146763,1,OP,2450.4,121.3,121.3,NUC,Eastern
RICHMOND GENERATING STATION-DFO,143959,1,OP,98.0,20.0,20.0,DFO,Eastern
SCHUYLKILL GENERATING STATION-DFO,144040,1,OP,30.0,5.0,5.0,DFO,Eastern
SOUTHWARK-DFO,144025,1,OP,52.0,5.0,5.0,DFO,Eastern
SAFE HARBOR-WAT,170905,1,OP,417.5,33.0,33.0,WAT,Eastern
HUNLOCK POWER STATION-NG,123663,1,OP,126.7,30.0,30.0,NG,Eastern
MANCHESTER STREET-NG,140925,1,OP,468.0,40.0,40.0,NG,Eastern
DARLINGTON COUNTY-NG,167527,1,OP,381.0,10.0,10.0,NG,uncertain
DARLINGTON COUNTY-DFO,167527,1,OP,232.0,10.0,10.0,DFO,uncertain
H B ROBINSON-NUC,167527,1,OP,741.0,759.0,759.0,NUC,Eastern
BOYDS MILL HYDRO-WAT,162094,1,OP,1.4,0.1,0.1,WAT,Eastern
BUZZARD ROOST-WAT,154876,1,OP,6.8999999999999995,1.0,1.0,WAT,Eastern
CEDAR CREEK-WAT,154219,1,OP,45.0,15.0,15.0,WAT,Eastern
DEARBORN-WAT,154219,1,OP,42.0,14.0,14.0,WAT,Eastern
FISHING CREEK-WAT,154219,1,OP,50.0,6.0,6.0,WAT,Eastern
GASTON SHOALS-WAT,170099,1,OP,7.5,2.0,2.0,WAT,Eastern
GREAT FALLS (SC)-WAT,154219,1,OP,12.0,3.0,3.0,WAT,Eastern
HOLLIDAYS BRIDGE HYDRO-WAT,115993,1,OP,4.8,0.1,0.1,WAT,Eastern
JOCASSEE-WAT,170203,1,OP,780.0,155.0,155.0,WAT,Eastern
W S LEE-NG,162065,1,OP,1040.0,313.0,313.0,NG,Eastern
OCONEE-NUC,170204,1,OP,2554.0,859.0,859.0,NUC,Eastern
SALUDA DAM-WAT,113060,1,OP,2.4,0.1,0.1,WAT,Eastern
WATEREE HYDRO-WAT,167374,1,OP,85.0,11.2,11.2,WAT,Eastern
WYLIE-WAT,173605,1,OP,72.0,6.0,6.0,WAT,Eastern
99 ISLANDS-WAT,170099,1,OP,15.200000000000001,1.6,1.6,WAT,Eastern
LOCKHART-WAT,170099,1,OP,18.0,0,0,WAT,Eastern
COIT GT-NG,170221,1,OP,26.0,1.0,1.0,NG,Eastern
HAGOOD-NG,170090,1,OP,126.0,2.5,2.5,NG,Eastern
HARDEEVILLE-DFO,170162,1,OP,9.0,3.0,3.0,DFO,Eastern
MCMEEKIN-NG,160721,1,OP,250.0,35.0,35.0,NG,uncertain
NEAL SHOALS-WAT,173604,1,OP,4.4,0.3,0.3,WAT,Eastern
PARR HYDRO-WAT,152560,1,OP,15.0,0.2,0.2,WAT,Eastern
PARR GT-NG,152560,1,OP,60.0,1.0,1.0,NG,Eastern
SALUDA LEXINGTON-WAT,160721,1,OP,198.5,4.0,4.0,WAT,Eastern
URQUHART-NG,170042,1,OP,639.0,15.0,15.0,NG,Eastern
WATEREE-BIT,150417,1,OP,684.0,220.0,220.0,BIT,uncertain
WILLIAMS-NG,173160,1,OP,40.0,5.0,5.0,NG,Eastern
WILLIAMS-RC,173160,1,OP,605.0,390.0,390.0,RC,uncertain
ROCKY RIVER (SC)-WAT,162066,1,OP,2.6,0.2,0.2,WAT,Eastern
ROCKY RIVER (SC)-DFO,162066,1,OP,1.0,0.2,0.2,DFO,Eastern
HILTON HEAD-DFO,170071,1,OP,90.0,7.0,7.0,DFO,Eastern
JEFFERIES-WAT,170077,1,OP,141.0,9.0,9.0,WAT,Eastern
MYRTLE BEACH-DFO,167472,1,OP,75.0,10.0,10.0,DFO,Eastern
SPILLWAY-WAT,151897,1,OP,2.0,1.5,1.5,WAT,Eastern
J STROM THURMOND-WAT,141854,1,OP,288.0,25.0,25.0,WAT,Eastern
BEN FRENCH-DFO,204125,1,OP,10.0,2.0,2.0,DFO,Western
BEN FRENCH-NG,204125,1,OP,68.0,2.0,2.0,NG,Western
ABERDEEN CT-NG,161865,1,OP,52.0,15.0,15.0,NG,Eastern
ABERDEEN CT-DFO,161865,1,OP,20.5,1.7,1.7,DFO,Eastern
OAHE-WAT,167707,1,OP,714.0,0.0,0.0,WAT,Eastern
FORT RANDALL-WAT,131242,1,OP,360.0,0.0,0.0,WAT,Eastern
BIG BEND DAM-WAT,159724,1,OP,520.0,0.0,0.0,WAT,Eastern
ALLEN-NG,173388,1,OP,1479.3, , ,NG,Eastern
APALACHIA-WAT,147748,1,OP,82.4,13.1,13.1,WAT,Eastern
BOONE DAM-WAT,170582,1,OP,89.4,19.7,19.7,WAT,Eastern
BULL RUN-BIT,152192,1,OP,870.0,572.0,572.0,BIT,Eastern
CHEROKEE DAM-WAT,170387,1,OP,135.6,14.5,14.5,WAT,Eastern
CHICKAMAUGA-WAT,148534,1,OP,119.2,11.3,11.3,WAT,Eastern
CUMBERLAND (TN)-RC,155135,1,OP,2470.0,650.0,650.0,RC,Eastern
DOUGLAS DAM-WAT,153150,1,OP,111.19999999999999,13.0,13.0,WAT,Eastern
FORT PATRICK HENRY-WAT,154533,1,OP,40.7,11.8,11.8,WAT,Eastern
FORT LOUDOUN-WAT,154798,1,OP,161.7,24.1,24.1,WAT,Eastern
GALLATIN (TN)-SUB,170594,1,OP,976.0,130.0,130.0,SUB,Eastern
GALLATIN (TN)-NG,170594,1,OP,579.5999999999999,57.0,57.0,NG,Eastern
GREAT FALLS (TN)-WAT,155438,1,OP,35.4,9.0,9.0,WAT,Eastern
JOHN SEVIER-NG,152120,1,OP,878.0,90.2,90.2,NG,Eastern
JOHNSONVILLE-NG,170452,1,OP,1044.8000000000002,25.0,25.0,NG,Eastern
KINGSTON-SUB,152175,1,OP,1398.0,73.0,73.0,SUB,Eastern
MELTON HILL-WAT,154798,1,OP,79.2,9.3,9.3,WAT,Eastern
NICKAJACK-WAT,148526,1,OP,105.6,12.8,12.8,WAT,Eastern
NORRIS DAM-WAT,153100,1,OP,109.6,25.8,25.8,WAT,Eastern
OCOEE 1-WAT,152016,1,OP,24.0,2.2,2.2,WAT,Eastern
OCOEE 2-WAT,152016,1,OP,23.4,6.0,6.0,WAT,Eastern
OCOEE 3-WAT,152016,1,OP,28.6,10.8,10.8,WAT,Eastern
PICKWICK LANDING DAM-WAT,152016,1,OP,219.6,0,0,WAT,Eastern
SOUTH HOLSTON-WAT,152016,1,OP,44.4,0,0,WAT,Eastern
TIMS FORD-WAT,170370,1,OP,36.7,0.3,0.3,WAT,Eastern
WATAUGA-WAT,170340,1,OP,65.6,15.7,15.7,WAT,Eastern
WATTS BAR HYDRO-WAT,170533,1,OP,184.29999999999998,16.0,16.0,WAT,Eastern
WILBUR-WAT,170340,1,OP,11.1,1.6,1.6,WAT,Eastern
CORDELL HULL-WAT,148148,1,OP,114.0,33.3,33.3,WAT,Eastern
DALE HOLLOW-WAT,155497,1,OP,62.099999999999994,18.0,18.0,WAT,Eastern
OLD HICKORY-WAT,155567,1,OP,57.7,25.0,25.0,WAT,Eastern
J P PRIEST-WAT,155567,1,OP,30.0,0,0,WAT,Eastern
EAGLE PASS-WAT,308157,1,OP,6.0,0.1,0.1,WAT,ERCOT
LAREDO-NG,309352,1,OP,177.39999999999998,35.0,35.0,NG,ERCOT
NUECES BAY-NG,309352,1,OP,633.0,0,0,NG,ERCOT
VICTORIA-NG,308445,1,OP,285.0,120.0,120.0,NG,ERCOT
LAKE HUBBARD-NG,308445,1,OP,915.0,0,0,NG,ERCOT
MOUNTAIN CREEK-NG,306417,1,OP,808.0,100.0,100.0,NG,ERCOT
NEWMAN-NG,310484,1,OP,752.0,29.0,29.0,NG,uncertain
LEWIS CREEK-NG,310756,1,OP,505.1,50.0,50.0,NG,Eastern
SABINE-NG,310866,1,OP,1604.1,55.0,55.0,NG,uncertain
CEDAR BAYOU-NG,310907,1,OP,1495.0,65.0,65.0,NG,uncertain
T H WHARTON-NG,310772,1,OP,1025.0,5.0,5.0,NG,ERCOT
W A PARISH-NG,310772,1,OP,1176.0,0,0,NG,uncertain
W A PARISH-SUB,310772,1,OP,2499.0,0,0,SUB,uncertain
KNOX LEE-NG,310799,1,OP,398.0,75.0,75.0,NG,uncertain
LONE STAR-NG,307466,1,OP,50.0,15.0,15.0,NG,uncertain
WILKES-NG,310674,1,OP,883.0,40.0,40.0,NG,Eastern
JONES-NG,310674,1,OP,820.0,0,0,NG,uncertain
NICHOLS-NG,310474,1,OP,457.0,25.0,25.0,NG,uncertain
PLANT X-NG,310171,1,OP,411.0,55.0,55.0,NG,uncertain
GRAHAM-NG,307014,1,OP,624.0,26.0,26.0,NG,ERCOT
HANDLEY-NG,310169,1,OP,1265.0,120.0,120.0,NG,ERCOT
MORGAN CREEK-NG,303574,1,OP,402.0,30.0,30.0,NG,ERCOT
PERMIAN BASIN-NG,310187,1,OP,321.0,41.0,41.0,NG,ERCOT
STRYKER CREEK-DFO,310573,1,OP,10.0,2.0,2.0,DFO,ERCOT
STRYKER CREEK-NG,310573,1,OP,669.0,35.0,35.0,NG,uncertain
TRINIDAD (TX)-NG,,1,OP,235.0,,,NG,uncertain
TRINIDAD (TX)-DFO,,1,OP,4.0,,,DFO,ERCOT
DECKER CREEK-NG,310362,1,OP,932.0,49.0,49.0,NG,uncertain
SILAS RAY-NG,308419,1,OP,107.0,32.0,32.0,NG,ERCOT
BRYAN (TX)-NG,,1,OP,21.0,,,NG,ERCOT
RAY OLINGER-NG,309566,1,OP,395.0,55.0,55.0,NG,uncertain
ABBOTT TP 3-WAT,310192,1,OP,2.8,1.1,1.1,WAT,ERCOT
DUNLAP TP 1-WAT,310192,1,OP,3.6,1.7,1.7,WAT,ERCOT
H 4-WAT,310192,1,OP,2.4,0.5,0.5,WAT,ERCOT
H 5-WAT,310192,1,OP,2.4,0.5,0.5,WAT,ERCOT
NOLTE-WAT,310192,1,OP,2.4,0.6,0.6,WAT,ERCOT
TP 4-WAT,310192,1,OP,2.4,0.5,0.5,WAT,ERCOT
AUSTIN-WAT,309644,1,OP,17.0,7.0,7.0,WAT,ERCOT
BUCHANAN DAM (TX)-WAT,,1,OP,54.900000000000006,,,WAT,ERCOT
GRANITE SHOALS-WAT,307824,1,OP,54.0,23.0,23.0,WAT,ERCOT
INKS-WAT,310044,1,OP,13.8,7.0,7.0,WAT,ERCOT
MARBLE FALLS-WAT,307824,1,OP,39.6,9.0,9.0,WAT,ERCOT
MARSHALL FORD-WAT,305917,1,OP,108.0,15.0,15.0,WAT,ERCOT
SIM GIDEON-NG,309921,1,OP,607.0,57.0,57.0,NG,ERCOT
TY COOKE-NG,310116,1,OP,16.0,16.0,16.0,NG,Eastern
J ROBERT MASSENGALE-NG,310116,1,OP,74.0,0,0,NG,Eastern
LEON CREEK-NG,308314,1,OP,182.0,20.0,20.0,NG,ERCOT
O W SOMMERS-NG,309287,1,OP,830.0,70.0,70.0,NG,ERCOT
V H BRAUNIG-NG,310535,1,OP,1050.0,20.0,20.0,NG,ERCOT
R W MILLER-NG,307250,1,OP,574.0,35.0,35.0,NG,ERCOT
PEARSALL-NG,307378,1,OP,201.60000000000008,4.0,4.0,NG,ERCOT
SAM RAYBURN-NG,307378,1,OP,205.0,0,0,NG,ERCOT
SAM RAYBURN-DFO,307378,1,OP,3.2,0,0,DFO,ERCOT
UPPER BEAVER-WAT,206484,1,OP,2.5,0.1,0.1,WAT,Western
CUTLER HYDRO-WAT,,1,OP,30.0,,,WAT,Western
GADSBY-NG,205278,1,OP,354.5,10.0,10.0,NG,Western
GRANITE-WAT,201696,1,OP,1.2,0.0,0.0,WAT,Western
PIONEER-WAT,206699,1,OP,4.0,0.0,0.0,WAT,Western
SNAKE CREEK-WAT,206730,1,OP,1.0,0.1,0.1,WAT,Western
STAIRS-WAT,201696,1,OP,1.2,0.0,0.0,WAT,Western
WEBER-WAT,206417,1,OP,2.0,0.0,0.0,WAT,Western
BOUNTIFUL CITY-NG,206715,1,OP,27.2,7.0,7.0,NG,Western
BRIGHAM CITY-WAT,206680,1,OP,1.5,0.2,0.2,WAT,Western
HYDRO III-WAT,206471,1,OP,0.4,0.1,0.1,WAT,uncertain
MANTI UPPER-WAT,206585,1,OP,0.2,0.1,0.1,WAT,Western
BARTHOLOMEW-WAT,205498,1,OP,1.0,0.1,0.1,WAT,Western
SPANISH FORK-WAT,206735,1,OP,3.6,0.1,0.1,WAT,Western
GATEWAY-WAT,206537,1,OP,4.0,0.3,0.3,WAT,Western
WANSHIP-WAT,201470,1,OP,1.9,0.3,0.3,WAT,Western
BOULDER-WAT,201505,1,OP,4.199999999999999,0.5,0.5,WAT,Western
UINTAH-WAT,201505,1,OP,1.2,0,0,WAT,Western
ASCUTNEY-DFO,201505,1,OP,9.0,0,0,DFO,Eastern
SMITH (VT)-WAT,161197,1,OP,0.8999999999999999,0.2,0.2,WAT,Eastern
CAVENDISH-WAT,136054,1,OP,1.1,0.2,0.2,WAT,Eastern
CLARK FALLS-WAT,139877,1,OP,3.0,0.5,0.5,WAT,Eastern
FAIRFAX FALLS-WAT,133363,1,OP,3.4,0.2,0.2,WAT,Eastern
GLEN-WAT,161265,1,OP,2.0,0.2,0.2,WAT,Eastern
LOWER MIDDLEBURY-WAT,136833,1,OP,2.0,0.2,0.2,WAT,Eastern
MILTON-WAT,139877,1,OP,7.0,0.5,0.5,WAT,Eastern
PETERSON-WAT,139877,1,OP,5.8,0.2,0.2,WAT,Eastern
PITTSFORD-WAT,139877,1,OP,3.2,0,0,WAT,Eastern
RUTLAND-DFO,161265,1,OP,8.4,7.0,7.0,DFO,Eastern
SALISBURY-WAT,161270,1,OP,1.2,0.2,0.2,WAT,Eastern
SILVER LAKE (VT)-WAT,161270,1,OP,2.2,0.2,0.2,WAT,Eastern
WEYBRIDGE-WAT,136833,1,OP,3.4,0.5,0.5,WAT,Eastern
NEWPORT-WAT,136719,1,OP,4.0,0.1,0.1,WAT,Eastern
BERLIN 5-KER,161281,1,OP,35.0,24.0,24.0,KER,Eastern
COLCHESTER 16-DFO,161281,1,OP,8.7,0,0,DFO,Eastern
ESSEX JUNCTION 19-WAT,136829,1,OP,8.0,0.3,0.3,WAT,Eastern
ESSEX JUNCTION 19-DFO,136829,1,OP,7.2,1.8,1.8,DFO,Eastern
MARSHFIELD 6-WAT,133359,1,OP,5.0,2.5,2.5,WAT,Eastern
MIDDLESEX 2-WAT,171585,1,OP,3.2,0.2,0.2,WAT,Eastern
WEST DANVILLE 15-WAT,133377,1,OP,1.0,0.2,0.2,WAT,Eastern
BELLOWS FALLS-WAT,133338,1,OP,47.099999999999994,4.0,4.0,WAT,Eastern
HARRIMAN-WAT,133338,1,OP,38.400000000000006,0,0,WAT,Eastern
CANAAN-WAT,133338,1,OP,1.1,0,0,WAT,Eastern
WEST CHARLESTON-WAT,136721,1,OP,1.2999999999999998,0.0,0.0,WAT,Eastern
BURLINGTON GT-DFO,139876,1,OP,19.7,5.0,5.0,DFO,Eastern
GREAT FALLS (VT)-WAT,133765,1,OP,1.9,0.1,0.1,WAT,Eastern
MORRISVILLE-WAT,171595,1,OP,1.5,0.1,0.1,WAT,Eastern
CADYS FALLS-WAT,171595,1,OP,1.1,0.1,0.1,WAT,Eastern
BUCK HYDRO-WAT,121139,1,OP,9.0,0.2,0.2,WAT,Eastern
BYLLESBY 2-WAT,121139,1,OP,17.6,1.0,1.0,WAT,Eastern
CLAYTOR-WAT,171563,1,OP,58.8,14.0,14.0,WAT,Eastern
CLINCH RIVER-NG,151631,1,OP,460.0,60.0,60.0,NG,Eastern
LEESVILLE-WAT,167399,1,OP,50.0,23.0,23.0,WAT,Eastern
NIAGARA-WAT,146410,1,OP,1.7999999999999998,0.3,0.3,WAT,Eastern
REUSENS-WAT,146699,1,OP,7.5,1.0,1.0,WAT,Eastern
SMITH MOUNTAIN-WAT,171563,1,OP,586.0,65.0,65.0,WAT,Eastern
LURAY HYDRO STATION-WAT,146606,1,OP,1.1,0.2,0.2,WAT,Eastern
NEWPORT HYDRO STATION-WAT,146606,1,OP,1.3,0,0,WAT,Eastern
CHESTERFIELD-BIT,147885,1,OP,1006.0,400.0,400.0,BIT,uncertain
CHESTERFIELD-NG,147885,1,OP,397.0,37.0,37.0,NG,Eastern
CUSHAW-WAT,146695,1,OP,2.0,0.4,0.4,WAT,Eastern
LOW MOOR-DFO,147349,1,OP,48.0,3.0,3.0,DFO,Eastern
NORTHERN NECK-DFO,147975,1,OP,47.0,3.0,3.0,DFO,Eastern
CHESAPEAKE-DFO,161768,1,OP,51.0,3.0,3.0,DFO,Eastern
POSSUM POINT-RFO,147856,1,OP,786.0,125.0,125.0,RFO,uncertain
POSSUM POINT-NG,147856,1,OP,559.0,116.0,116.0,NG,Eastern
POSSUM POINT-DFO,147856,1,OP,72.0,3.0,3.0,DFO,Eastern
SURRY-NUC,147921,1,OP,1676.0,189.0,189.0,NUC,Eastern
YORKTOWN-BIT,,1,OP,323.0,,,BIT,uncertain
YORKTOWN-RFO,147921,1,OP,790.0,0,0,RFO,uncertain
SNOWDEN-WAT,146695,1,OP,5.0,0.6,0.6,WAT,Eastern
PINNACLES-WAT,148206,1,OP,10.5,0.1,0.1,WAT,Eastern
MARTINSVILLE-WAT,146414,1,OP,1.2,0.3,0.3,WAT,Eastern
JOHN H KERR-WAT,155931,1,OP,295.6,0.0,0.0,WAT,Eastern
PHILPOTT LAKE-WAT,147807,1,OP,8.1,0.0,0.0,WAT,Eastern
TRANSALTA CENTRALIA GENERATION-RC,206789,1,OP,1340.0,250.0,250.0,RC,uncertain
MERWIN-WAT,203252,1,OP,151.0,0.0,0.0,WAT,Western
SWIFT 1-WAT,201357,1,OP,263.70000000000005,0.0,0.0,WAT,Western
YALE-WAT,203251,1,OP,163.6,0.0,0.0,WAT,Western
ELECTRON-WAT,202996,1,OP,25.800000000000004,1.0,1.0,WAT,Western
LOWER BAKER-WAT,201279,1,OP,105.19999999999999,2.0,2.0,WAT,Western
SNOQUALMIE-WAT,206792,1,OP,12.1,3.7,3.7,WAT,Western
UPPER BAKER-WAT,201279,1,OP,105.0,0.3,0.3,WAT,Western
LITTLE FALLS (WA)-WAT,,1,OP,28.5,,,WAT,Western
LONG LAKE-WAT,206294,1,OP,89.5,3.0,3.0,WAT,Western
MEYERS FALLS-WAT,203492,1,OP,1.5999999999999999,0.1,0.1,WAT,Western
NINE MILE-WAT,206787,1,OP,33.6,2.0,2.0,WAT,Western
YELM-WAT,209043,1,OP,11.4,0.5,0.5,WAT,Western
ROCKY REACH-WAT,202016,1,OP,1019.0999999999999,35.0,35.0,WAT,Western
WELLS-WAT,202016,1,OP,756.0,0,0,WAT,Western
PRIEST RAPIDS-WAT,206035,1,OP,952.8,50.0,50.0,WAT,Western
WANAPUM-WAT,200474,1,OP,1201.8,50.0,50.0,WAT,Western
BOX CANYON-WAT,203494,1,OP,90.0,0.0,0.0,WAT,Western
THE DALLES-WAT,205756,1,OP,1486.0,14.0,14.0,WAT,Western
ALDER-WAT,205756,1,OP,42.0,0,0,WAT,Western
CUSHMAN 1-WAT,206788,1,OP,38.0,1.0,1.0,WAT,Western
CUSHMAN 2-WAT,206788,1,OP,93.6,1.0,1.0,WAT,Western
LAGRANDE-WAT,206788,1,OP,64.0,0,0,WAT,Western
MAYFIELD-WAT,206788,1,OP,164.0,0,0,WAT,Western
MOSSYROCK-WAT,206788,1,OP,322.3,0,0,WAT,Western
CHIEF JOSEPH-WAT,200938,1,OP,2203.4,47.6,47.6,WAT,Western
ICE HARBOR-WAT,206073,1,OP,346.0,42.2,42.2,WAT,Western
LITTLE GOOSE-WAT,206290,1,OP,405.0,59.7,59.7,WAT,Western
LOWER MONUMENTAL-WAT,206290,1,OP,482.0,0,0,WAT,Western
PACKWOOD-WAT,206436,1,OP,26.0,3.0,3.0,WAT,Western
JOHN E AMOS-BIT,153992,1,OP,2899.0,600.0,600.0,BIT,Eastern
FIRSTENERGY FORT MARTIN POWER STATION-BIT,132844,1,OP,1098.0,220.0,220.0,BIT,Eastern
FIRSTENERGY HARRISON POWER STATION-BIT,132844,1,OP,1954.0,0,0,BIT,Eastern
MITCHELL (WV)-BIT,171945,1,OP,1560.0,410.0,410.0,BIT,Eastern
MT STORM-BIT,146689,1,OP,1629.0,300.0,300.0,BIT,Eastern
MT STORM-JF,146689,1,OP,11.0,5.0,5.0,JF,Eastern
BIRON-WAT,162243,1,OP,3.8,0.8,0.8,WAT,Eastern
DU BAY-WAT,171986,1,OP,7.2,2.0,2.0,WAT,Eastern
STEVENS POINT-WAT,157838,1,OP,4.0,0.8,0.8,WAT,Eastern
WISCONSIN RAPIDS-WAT,158724,1,OP,8.799999999999997,0.6,0.6,WAT,Eastern
WHITING-WAT,157838,1,OP,3.3999999999999995,0.3,0.3,WAT,Eastern
BAY FRONT-WDS,173402,1,OP,33.0,11.0,11.0,WDS,uncertain
BAY FRONT-NG,173402,1,OP,23.0,15.0,15.0,NG,uncertain
BIG FALLS-WAT,173402,1,OP,3.0,0,0,WAT,Eastern
LADYSMITH DAM-WAT,170868,1,OP,0.8,0.4,0.4,WAT,Eastern
THORNAPPLE-WAT,170868,1,OP,0.8,0.2,0.2,WAT,Eastern
WHITE RIVER (WI)-WAT,173402,1,OP,0.4,0.1,0.1,WAT,Eastern
FITCHBURG-NG,144441,1,OP,33.2,3.0,3.0,NG,uncertain
BLOUNT STREET-NG,133230,1,OP,94.30000000000001,5.0,5.0,NG,uncertain
SYCAMORE (WI)-NG,162998,1,OP,28.299999999999997,3.0,3.0,NG,uncertain
ARPIN DAM-WAT,163065,1,OP,1.4,0.0,0.0,WAT,Eastern
CEDAR FALLS (WI)-WAT,171730,1,OP,3.4,1.1,1.1,WAT,Eastern
CHIPPEWA FALLS-WAT,163528,1,OP,12.1,0.9,0.9,WAT,Eastern
DELLS-WAT,163524,1,OP,7.300000000000001,0.4,0.4,WAT,Eastern
FRENCH ISLAND-WDS,161964,1,OP,16.0,6.0,6.0,WDS,Eastern
FRENCH ISLAND-DFO,161964,1,OP,122.0,22.0,22.0,DFO,uncertain
HOLCOMBE-WAT,163209,1,OP,21.9,2.8,2.8,WAT,Eastern
